id,title,company,location,posted,applicants,text,level,type,functions,industries 
1779337494,Big Data Platform Technical Manager,jobleads.com - Careers for Senior-Level Professionals,"San Sebastián de los Reyes, Community of Madrid, Spain",21.0,0,"Estamos buscando el candidato adecuado para cubrir este puesto en una empresa apasionante.Sus tareasDefinir estrategia técnica de arquitectura Big Data (CLOUDERA).Definir procesos de control y seguimiento de servicio y buenas prácticas.Explorar nuevas iniciativas en conjunto con Negocio tanto para ingestas, gobierno y administración.Aportar nuevas soluciones de valor en referencia al mundo Big Data.Gestión de la Producción (Infraestructura y Aplicaciones) y del Nivel de Servicio.Plan de Infraestructura, Capacity, Resiliencia, Back-up; DR, PerformanceGobierno y Gestión del Servicio: SLAs, BAU, KPIs, Monitorización, Batch, Gestión Eventos IT, Planes de CalidadGobierno y Gestión de la Implantación y Cambios.Gestión Activos: Inventario, Obsolescencia, Upgrade, Parcheo, Compliance, Licencias…Relación con todas las Unidades y Áreas de la División de Tecnología y Operaciones, tanto con los T&O como con CISO, RTO y GovernanceCon bancos para la implantación y soporte de la infraestructura.Otros equipos técnicos para la gestión de proyectos, implantación y modelo de Soporte.Relación con Aquanima y con Proveedores Externos.Con CTO para alinear e implantar las soluciones estratégicas definidas para el área de BigData.Su perfilEducaciónFormación: Diplomatura / Ingeniería TécnicaMaster en BigData y Data AnalyticsConocimientos EnCertificaciones en Cloudera.Sistemas Operativos Linux.Scripting: Python, Shell script, ansibleEntornos IaaS, Cloud.BBDD de Big Data (Hive/Impala)Participación en la Arquitectura y Diseño de proyectos Big Data.Conocimientos en Seguridad con Kerberos.Infraestructura BigData: Performing installation, configuration and maintenance of Hadoop environments.Experiencia4+ años en entornos de BigData de nivel empresarial: +100 HOTS.2+ años en entornos Real Time desarrollados en soluciones KAFKA y SPARK.5+ años trabajando en Sistemas en entornos de producción real.", Mid-Senior level , Full-time , Engineering Information Technology , Marketing and Advertising Internet Staffing and Recruiting
1822302132,Técnico soporte Big Data Madrid,Ibermática,"San Sebastián de los Reyes, Community of Madrid, Spain",0.4166666666666667,0,Descripción de la oferta de empleo Ibermática es TECNOLOGIA y CONOCIMIENTO Apostamos por la satisfacción de nuestros clientes crecemos con ellos y disfrutamos generando valor en los servicios TIC que ofrecemos Creemos en las personas que hacen posible nuestro proyecto compartido que aportan ilusión y quieren sumarse a él Somos más de 3 000 personas comprometidas en la creación de soluciones tecnológicas en Finanzas Administración Pública Telco y Media Industria y Servicios Y tú Quieres formar parte de nuestro proyecto Sigue leyendo si te apasionan los retos y te interesa desarrollarte día a día Por favor envíanos tu currículum si los desafíos te motivan y estás dispuesto a aprender y a compartir conocimiento Si te identificas con los valores de Ibermática quieres participar en los retos que nos plantean nuestros clientes y tu perfil es de Técnico de soporte de aplicaciones Big Data te estamos esperando para colaborar en proyecto ubicado en Boadilla del Monte Ibermática desarrolla proyectos para el área de Finanzas y Seguros desde el inicio Actualmente contamos con más de 700 técnicos en esta área desarrollando proyectos de Digital Banking Insurance y Sistemas TI Seleccionamos un a Técnico de soporte que se encargue de la supervisión de procesos resolución y análisis de incidencias escalado de incidencias mantenimiento de aplicativos así como el control gestión y resolución de alertas provenientes de sistemas monitorización Mantenimientos de interfaces entre los distintos aplicativos HORARIO turnos rotativos mañana y tarde 7 15h y 15 23h Requisitos mínimos Nivel de Inglés C1 Que sean personas genuinas con valoresProfesionales proactivos con capacidad para pensar de manera creativa e innovadoraCon interés por crecer profesional y personalmente Ofrecemos Planes de entrenamiento en competencias trabajo en equipo gestión del tiempo comunicación Aprendizaje continuo portal de aprendizaje plan de formación aulas virtuales certificaciones etc Itinerarios de formación en idiomas Evolución profesional Visión global de la organización Beneficios sociales ayuda a la financiación de cursos seguro médico seguro de vida y accidentes, Entry level , Full-time , Other , Information Technology and Services Computer Software Human Resources
1820265179,Serem: Programador big data (madrid),SEREM Consultoría Empresarial,"San Sebastián de los Reyes, Community of Madrid, Spain",2.0,0,"Desde Serem, estamos buscando un perfil de Big Data con, al menos, 3 años de experiencia.Requisitos: Experiencia de, al menos, 3 años con", Entry level , Full-time , Engineering Information Technology , Information Technology and Services Computer Software Human Resources
1801026778,Tecnico Big Data Hadoop Impala,SOTEC CONSULTING,"San Sebastián de los Reyes, Community of Madrid, Spain",21.0,0,"Tecnico BIG DATA Hadoop Impala en MadridDesde Sotec Consulting, seleccionamos BIG DATA SUPPORT & OPERATIONS para colaborar en la creación de nuevo Equipo de SOPORTE N1 de aplicaciones , en el área de Riesgos de nuestro cliente.Ubicación Las Rozas /Boadilla del MonteSector BancarioHorario: Turnos mañana / tarde de 7-15 y de 15 a 23 hEl perfil requerido debe tener experiencia de al menos 1 año REAL en proyectos construidos en entornos BIG DATA: Apache Hadoop, Hive, Hue Hadoop User Experiencie, Impala, Scala, principalmente para realizar soporte a la infraestructuraLas Funciones a Realizar Serán Soporte N1 a usuarios (será necesario conocimiento técnico y experiencia en Big data y atención a usuarios) Interpretación de logs y errores en aplicaciones scripts con scala y con SQL principalmente Modificación/generación de nuevos logs en entorno Apache Hadoop. (Necesario conocer plataforma de almacenamiento y procesamient", Entry level , Full-time , Other , Information Technology and Services Computer Software Information Services
1816787817,"Senior Data Analyst, Madrid",Farmacias Trebol,"Madrid, Community of Madrid, Spain",4.0,0,"Senior Data Analyst en MadridNos encontramos en un proceso de expansión de la marca en España y por ese motivo estamos buscando un/a Consultor/a con alto conocimiento PowerBI y otras herramientas relacionadas con el análisis de datos. El objetivo será generar, obtener y analizar la información de la empresa para el desarrollo de oportunidades de negocio.Qué HarásGeneración y extracción de datos del Negocio B2C y B2B a través de consultas ad-hoc y análisis.Definir y medir los KPI´s, desarrollando una capa de visualización para el negocioColaboración con el equipo de Base de Datos, Software e InnovaciónDocumentación, almacenamiento y control de versiones del trabajo realizadoQué RequerimosExperiencia: más de 2 años trabajando en el análisis de datos (extracción, limpieza, visualización de resultados)Formación: Grado en Estadística, Matemáticas, Física, Informática o Ingenierías similares / También aceptaremos candidatos/as sin grado en función de su experiencia profesionalPerfil analítico, comunicador y con altas dotes para el trabajo en equipo y autónomoCapacidad de gestión del tiempo y visión orientada a resultadosUso básico de SQL y alto conocimiento/experiencia con PowerBISe valorará formación en Agile, Marketing, Data Science o inglés avanzadoEl criterio principal para la selección será la experiencia con PowerBI, pero tendremos en cuenta otras cosas que controles y que puedan ser necesarias en el equipo.Qué OfrecemosLa compañía ofrece un atractivo salario retributivo y contratación directa, con lo que tendrás la posibilidad de vivir la experiencia de trabajar con una de los mayores grupos del sector y en un proyecto con proyección de expansión que te ayudará a desarrollar tus capacidades técnicas y funcionalesPower BI, agile,", Associate , Full-time , Information Technology , Information Technology and Services Computer Software Human Resources
1796064556,Big Data and Analytics Specialist Solutions Architect (Madrid or Paris),Amazon,"San Sebastián de los Reyes, Community of Madrid, Spain",14.0,0,"DescriptionAmazon Web Services (AWS) is looking for Big Data and Analytics Solutions Architects for our EMEA customers. If you have experience in designing architecture of data and analytics platforms, leveraging tools such as Apache Hadoop, Spark, Elasticsearch, or real-time event processing platforms such as Apache Storm or Kafka, and are interested in helping customers embrace cloud technologies, come and talk to us. Specialist Solutions Architects work with AWS' partners and customers to accelerate their cloud transformation. They engage in a wide range of activities around their domain of expertise, providing technical advice to customers, helping the internal and external communities, presenting AWS publicly on their domain, and providing a preferred path between AWS service teams and customers.This is an opportunity to join Amazon’s technical teams, working with our engineers on the new services that power the cloud ecosystem, while developing your skills and furthering your career within what we believe to be one of the most innovative and progressive technology companies. These engagements will focus on Real Time and Batch-based Big Data processing, Business Intelligence, and Machine Learning. This role will specifically focus on AWS Services for Analytics, and on helping our customers and partners build innovative Solutions and Businesses that focus on leveraging the value of data.As a Big Data and Analytics Specialist Solutions Architect (SA), you will help customers select the technologies that will support their business requirements. Part of the Specialist Solutions Architecture team, you will work closely with the other Specialist SAs on Big Data, Databases, Analytics, Artificial Intelligence, or Security, as well as the Business Development teams, to enable large-scale customer use cases and drive the adoption of AWS for their data processing platforms. You will interact with other SAs, providing guidance on their customer engagements by developing white papers, blogs, reference implementations, and presentations to enable customers and 3rd parties to fully leverage the AWS platform. You will also create field enablement materials for the broader SA population, to help them understand how to integrate AWS solutions into customer architectures.Candidates have a mix of communication and technical skills, and will have the ability to engage with customers at different levels in the organization, from executive to developer. Previous experience with AWS is desired but not required, provided you have experience building large scale solutions. You will get the opportunity to work directly with senior engineers at customers, partners and AWS service teams, influencing their roadmaps and driving innovation.If you are someone who enjoys innovating, likes solving hard problems and working on the cutting edge of technology, we would love to have you on the team.Amazon's CultureOur positive and supportive culture encourages our people to do their best work every day. We have 14 leadership principles that help guide us in our every-day decision making process. We believe they are a clearer articulation of those things that have always been a part of what makes Amazon great – things that we must consciously hold on to in fulfilling our mission to be Earth’s Most Customer Centric Company. We are continuously looking for new ways to maintain a culture where our people excel and lead healthy and happy lives. Learn more about life at Amazon. It is always Day One.How You’ll GrowAt Amazon, our professional development plan focuses on helping people at every level of their career to identify and use their strengths to do their best work every day. From entry-level employees to senior leaders, we believe there’s always room to learn and develop your career. We offer opportunities to help sharpen your skills in addition to hands-on experience in the global, fast-changing business world. From on-the-job learning experiences to formal development programs, our professionals have a variety of opportunities to continue to grow throughout their career.Roles and responsibilities Customers' trusted advisor:­ collaborate with AWS account, training and support teams to help partners and customers learn and use AWS services such as Amazon Elastic Map Reduce (EMR), Redshift, Kinesis, SageMaker, Glue, S3, DynamoDB, and the Relational Database Service (RDS) Business partner: serve as a key member of the business development and account management team in helping to ensure customer success in building and migrating applications, software and services on the AWS platform. Public engagement: provide thought leadership on Analytics solutions that benefit customers through the use of AWS Services. This takes the form of contribution to external publications such as the AWS Blogs, Whitepapers and Reference architectures, or public presentations at AWS Summits, AWS re:Invent, AWS User Groups or industry events Community player: capture and share best-practices, participate, and contribute as a member of the worldwide AWS technical community of Solution Architects, Professional Services Consultants, Technical Account Managers, and AWS Trainers Service team point of contact: act as a conduit between the AWS Service teams and the customers, providing detailed guidance for the broader field organization and the customers, and acting as an advocate for the customers towards the central teamsAmazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation.Basic Qualifications Implementation and tuning experience in the Big Data / Apache Hadoop ecosystem (including tools such as Hadoop Streaming, Spark, Pig and Hive), or in the Real-time ecosystem (with tools such as Amazon Kinesis, Apache Kafka, Flink, Storm) Proven experience on database and analytics technologies in the industry (such as Data Warehousing, MPP, Relational, OLTP, OLAP, and NoSQL databases), on commercial or open source solutions (Microsoft SQL Server, Oracle Databases, IBM DB2, MySQL, PostgreSQL, MongoDB, Apache Cassandra, HBase, Snowflake, or Amazon Databases), and on different stages of the lifecycle (Schema Design, Query Tuning and Optimisation, Data Migration and Integration) Ability to learn new concepts and technologies, and apply them to provide the best business outcomes for customers Ability to formulate and communicate ideas clearly in a business environment, including presenting in front of varied internal and external audiences Business fluent French is required for customer interactions, alongside business English for internal communication and collaboration with the worldwide teamsPreferred Qualifications Technical degree in computer science, math, or engineering such as a Master's degree Hands on experience leading large-scale global data warehousing and analytics projects, such as projects in the software development or Internet industries Scripting/Programming skills – Python, Java, Scala, Go Deep understanding of the technical and use case differences between OLTP, OLAP, in-memory, columnar, MPP, NoSQL, big data batch and streaming data stores and their impact on application design and performance Experience in designing, deploying or managing Data Lake platforms in complex environments Understanding of security practices related to data ingestion, storage, analysis and visualization Track record of implementing AWS services in a variety of business environments such as large enterprises and start-ups. AWS Certifications, e.g. AWS Solutions Architect Associate/ProfessionalCompany - Amazon EU SARL (Spain Branch)Job ID: A973178", Not Applicable , Full-time , Consulting Information Technology Engineering , Computer Software Information Technology and Services Internet
1820247032,"Data Scientist, Madrid",Alten In,"San Sebastián de los Reyes, Community of Madrid, Spain",4.0,0,"Descripción de la oferta de empleo Desde ALTEN nos encontramos en la búsqueda de un/a Data Scientist para un importante cliente dentro del Sector Retail, trabajando dentro de un equipo de trabajo de Big Data, con experiencia de al menos 1 año con Python, R SQL server avanzado, metodología Data Mining ubicado en Madrid centro. ALTEN te ofrece:Retribución competitiva. -Horario flexible. -TeletrabajoIncorporación a una empresa multinacional competitiva en continuo crecimiento.Integración en un equipo de profesionales altamente cualificados, con un buen clima laboral, innovador y dinámico.Beneficios Sociales y Plan de compensación flexible. Buscamos personas con ganas, proactivas y polivalentes. ¡Si tienes TALENTO eres ALTEN! Referencia MFA Tipo de industria de la oferta Servicios y tecnología de la información", Entry level , Full-time , Engineering Information Technology , Information Technology and Services Computer Software Human Resources
1805126650,Tecnico Soporte Big Data,Ibermática,"San Sebastián de los Reyes, Community of Madrid, Spain",14.0,0,"Técnico soporte Big Data en MadridIbermática es TECNOLOGIA y CONOCIMIENTO. Apostamos por la satisfacción de nuestros clientes, crecemos con ellos y disfrutamos generando valor en los servicios TIC que ofrecemos. Creemos en las personas que hacen posible nuestro proyecto compartido, que aportan ilusión y quieren sumarse a él. Somos más de 3.000 personas comprometidas en la creación de soluciones tecnológicas en Finanzas, Administración Pública, Telco y Media, Industria y Servicios. Y tú? ¿Quieres formar parte de nuestro proyecto?Sigue leyendo si te apasionan los retos y te interesa desarrollarte día a día.Por favor, envíanos tu currículum si los desafíos te motivan y estás dispuesto a aprender y a compartir conocimiento.Si te identificas con los valores de Ibermática, quieres participar en los retos que nos plantean nuestros clientes y tu perfil es de Técnico de soporte de aplicaciones Big Data, te estamos esperando para colabora", Entry level , Full-time , Other , Information Technology and Services Telecommunications Human Resources
1818753395,"Programador Big Data, Madrid",SEREM Consultoría Empresarial,"San Sebastián de los Reyes, Community of Madrid, Spain",4.0,0,"Programador Big Data en MadridEn Serem contamos con diversos proyectos dentro del entorno Big Data por eso buscamos contar con profesionales con experiencia en proyectos Big Data.El nuevo integrante del equipo participará activamente en el desarrollo del proyecto tanto con Spark y Scala.Se requieren también conocimiento en tacnplogías como Hadoop, Hive, Cloudera o AWS.Ubicación de proyecto: MadridFormar parte de una empresa como SEREM se traduce en oportunidad: la diversidad de oferta con la que contamos significa que puedes desarrollar tu trayectoria profesional en el ámbito que mejor responda a tus intereses, así como ir aprendiendo en las distintas áreas de la compañía.En SEREM estamos especializados en Servicios IT Consulting, desarrollo .Net y J2EE de Apps y Web 2.0, BPO Outsourcing, Contact Center y Helpdesk. Ofrecemos Soluciones Cloud, IT Service Management e Inteligencia de Negocio.Hadoop, Hive, Spark, Scala, Big Data, cloudera,", Entry level , Full-time , Engineering Information Technology , Information Technology and Services Computer Software Human Resources
1797853509,"Tecnico BIG DATA Hadoop Impala, Madrid",SOTEC CONSULTING,"San Sebastián de los Reyes, Community of Madrid, Spain",21.0,0,"Tecnico BIG DATA Hadoop Impala en MadridDesde Sotec Consulting, seleccionamos BIG DATA SUPPORT & OPERATIONS para colaborar en la creación de nuevo Equipo de SOPORTE N1 de aplicaciones , en el área de Riesgos de nuestro cliente.Ubicación Las Rozas /Boadilla del MonteSector BancarioHorario: Turnos mañana / tarde de 7-15 y de 15 a 23 hEl perfil requerido debe tener experiencia de al menos 1 año REAL en proyectos construidos en entornos BIG DATA: Apache Hadoop, Hive, Hue Hadoop User Experiencie, Impala, Scala, principalmente para realizar soporte a la infraestructuraLas Funciones a Realizar Serán Soporte N1 a usuarios (será necesario conocimiento técnico y experiencia en Big data y atención a usuarios) Interpretación de logs y errores en aplicaciones scripts con scala y con SQL principalmente Modificación/generación de nuevos logs en entorno Apache Hadoop. (Necesario conocer plataforma de almacenamiento y procesamiento de datos: intercambio, ingesta, transformación, ETL) Monitorización y estudio de datos Explotación de los datos, revisión y consulta con Hive, SQL, Cloudera, impala... Lanzamiento de scripts para revisión del éxito en la resolución de incidencias con Resource Manager. Interpretación/comprensión de los servicios y su funcionamiento utilizando Cloudera Manager, Elasticsearch, KibanaEntorno IT: Apache Hadoop, Hive, Hue Hadoop User Experiencie, Impala, Scala, SQL, Resource Manager, Cloudera Manager, Elasticsearch y KibanaValorable conocimiento en sistemas Unix, Linux pero no necesario.Inglés: Importante conocimiento avanzando en entornos técnicos (Documentación, formación, redacción...)OfrecemosProyecto estableFormaciónSalario acorde a perfil y experienciaPlus salarial por referir nuevos empleadosImpala, Hadoop, SQL, Scala", Entry level , Full-time , Other , Information Technology and Services Computer Software Human Resources
1815630718,"Senior Data Analyst, Madrid",Farmacias Trebol,"Madrid, Community of Madrid, Spain",6.0,0,"Senior Data Analyst en MadridNos encontramos en un proceso de expansión de la marca en España y por ese motivo estamos buscando un/a Consultor/a con alto conocimiento PowerBI y otras herramientas relacionadas con el análisis de datos. El objetivo será generar, obtener y analizar la información de la empresa para el desarrollo de oportunidades de negocio.Qué HarásGeneración y extracción de datos del Negocio B2C y B2B a través de consultas ad-hoc y análisis.Definir y medir los KPI´s, desarrollando una capa de visualización para el negocioColaboración con el equipo de Base de Datos, Software e InnovaciónDocumentación, almacenamiento y control de versiones del trabajo realizadoQué RequerimosExperiencia: más de 2 años trabajando en el análisis de datos (extracción, limpieza, visualización de resultados)Formación: Grado en Estadística, Matemáticas, Física, Informática o Ingenierías similares / También aceptaremos candidatos/as sin grado en función de su experiencia profesionalPerfil analítico, comunicador y con altas dotes para el trabajo en equipo y autónomoCapacidad de gestión del tiempo y visión orientada a resultadosUso básico de SQL y alto conocimiento/experiencia con PowerBISe valorará formación en Agile, Marketing, Data Science o inglés avanzadoEl criterio principal para la selección será la experiencia con PowerBI, pero tendremos en cuenta otras cosas que controles y que puedan ser necesarias en el equipo.Qué OfrecemosLa compañía ofrece un atractivo salario retributivo y contratación directa, con lo que tendrás la posibilidad de vivir la experiencia de trabajar con una de los mayores grupos del sector y en un proyecto con proyección de expansión que te ayudará a desarrollar tus capacidades técnicas y funcionalesPower BI, agile,", Associate , Full-time , Information Technology , Information Technology and Services Computer Software Human Resources
1803918711,"Data Scientist Junior, Madrid",Alten Spain,"San Sebastián de los Reyes, Community of Madrid, Spain",14.0,49 ,"Data Scientist Junior en MadridDesde el Departamento de Selección de ALTEN buscamos un/a Data Scientist Junior para incorporarse en un importante cliente del Sector Retail.Ubicación: Madrid Centro.Sector: RetailStack: Python, R y modelos de Machine Learning.Al menos un año de experiencia con stack: Python, R y modelos de machine learning.SQL server avanzadoInglés medio-alto.ALTEN Te OfreceIncorporación a una empresa multinacional competitiva en continuo crecimiento.Integración en un equipo de profesionales altamente cualificado, con un buen clima laboral, innovador y dinámico.Formación especializada y desarrollo profesional continuo.Beneficios Sociales y Plan de compensación flexible.PYTHON, R,", Entry level , Full-time , Engineering Information Technology , Information Technology and Services Computer Software Human Resources
1818108665,"Técnico soporte Big Data, Madrid",Ibermática,"Madrid, Community of Madrid, Spain",4.0,0,"Técnico soporte Big Data en MadridIbermática es TECNOLOGIA y CONOCIMIENTO. Apostamos por la satisfacción de nuestros clientes, crecemos con ellos y disfrutamos generando valor en los servicios TIC que ofrecemos. Creemos en las personas que hacen posible nuestro proyecto compartido, que aportan ilusión y quieren sumarse a él. Somos más de 3.000 personas comprometidas en la creación de soluciones tecnológicas en Finanzas, Administración Pública, Telco y Media, Industria y Servicios. Y tú? ¿Quieres formar parte de nuestro proyecto?Sigue leyendo si te apasionan los retos y te interesa desarrollarte día a día.Por favor, envíanos tu currículum si los desafíos te motivan y estás dispuesto a aprender y a compartir conocimiento.Si te identificas con los valores de Ibermática, quieres participar en los retos que nos plantean nuestros clientes y tu perfil es de Técnico de soporte de aplicaciones Big Data, te estamos esperando para colaborar en proyecto ubicado en Boadilla del Monte.Ibermática desarrolla proyectos para el área de Finanzas y Seguros desde el inicio. Actualmente, contamos con más de 700 técnicos en esta área desarrollando proyectos de Digital Banking & Insurance y Sistemas TI.Seleccionamos un/a Técnico de soporte que se encargue de la supervisión de procesos, resolución y análisis de incidencias, escalado de incidencias, mantenimiento de aplicativos así como el control, gestión y resolución de alertas provenientes de sistemas monitorización.Mantenimientos de interfaces entre los distintos aplicativos.HORARIO: turnos rotativos, mañana y tarde (7-15h y 15 - 23h).Requisitos Mínimos Nivel de Inglés C1.Que sean personas genuinas, con valoresProfesionales proactivos con capacidad para pensar de manera creativa e innovadoraCon interés por crecer profesional y personalmenteOfrecemosPlanes de entrenamiento en competencias (trabajo en equipo, gestión del tiempo, comunicación)Aprendizaje continuo: portal de aprendizaje, plan de formación, aulas virtuales certificaciones, etc.Itinerarios de formación en idiomasEvolución profesionalVisión global de la organizaciónBeneficios sociales: ayuda a la financiación de cursos, seguro médico, seguro de vida y accidentesimpala, hadoop, hive", Entry level , Full-time , Other , Information Technology and Services Telecommunications Human Resources
1817714483,Product Management Intern,Amazon,"San Sebastián de los Reyes, Community of Madrid, Spain",0.2916666666666667,0,"DescriptionAt Amazon, we are working to be the most customer-centric company on earth. To get there, we need exceptionally talented, bright, and driven people. Amazon is continually evolving and is a place where motivated employees thrive and also where employee ownership and accountability lead to meaningful results.The Amazon EU Student Programs Team are looking for ambitious students to join us at the heart of our core consumer business for 6 months. As a Project and Program Management Intern you will join one of our retail or merchant services teams. We’re looking for smart and entrepreneurial interns willing to learn how to define, implement and kick-off a new business!Your Responsibilities As An Intern May Include Directly work with our Category Managers and support them in assessing the highest-potential market segments, defining our portfolio and offer, structuring the project to launch, and monitoring progresses, in order to achieve our ambitions Support our teams in driving best practice business processes, especially in the area of lead pipeline management, identifying & prioritising lead opportunities, and management reporting Make recommendations on which processes should be optimised and how Develop Excel-based tools and analytical models to support business decision making Perform deep-dive analysis to identify root-causes of business and reporting issuesApplication and Assessment ProcessEligible candidates will be invited to attend an online assessment and successful candidates will be invited to attend a video interview. The final stage of the selection process will be a full day assessment centre based at one of Amazon’s offices. This selection process is subject to change but you will be notified if any changes are made.Basic Qualifications Studying towards a Bachelors/Masters degree: Technical Degree, Engineering or Data Scientist. Fluent written and verbal communication in English & SpanishPreferred Qualifications Experience using analytical tools (Excel, Google Analytics, SQL/ DBMS) Attention to detail Demonstrable ability to think on your feet and make decisions Planning, prioritization and time-management skills Commercial awareness, ideally from previous work experience A second European language is a plus (verbal and written)EU Student Programs TeamCompany - Amazon EU SARL (Spain Branch)Job ID: A1029208", Not Applicable , Full-time , Project Management Management Product Management , Computer Software Information Technology and Services Internet
1822258006,Programador Big Data,SEREM Consultoría Empresarial,"San Sebastián de los Reyes, Community of Madrid, Spain",0.4583333333333333,0,Desde Serem estamos buscando un perfil de Big Data con al menos 3 aos de experiencia Requisitos Experiencia de al menos 3 aos con Big Data Gran conocimiento en Spark Hive Impala Cloudera Hadoop Formar parte de una empresa como SEREM se traduce en oportunidad la diversidad de oferta con la que contamos significa que puedes desarrollar tu trayectoria profesional en el mbito que mejor responda a tus intereses as como ir aprendiendo en las distintas reas de la compaa En SEREM estamos especializados en Servicios IT Consulting desarrollo Net y J2EE de Apps y Web 2 0 BPO Outsourcing Contact Center y Helpdesk Ofrecemos Soluciones Cloud IT Service Management e Inteligencia de Negocio, Entry level , Full-time , Engineering Information Technology , Information Technology and Services Computer Software Human Resources
1821998629,"Senior Data Analyst, Madrid",Farmacias Trebol,"Madrid, Community of Madrid, Spain",0.5833333333333334,0,"Senior Data Analyst en MadridNos encontramos en un proceso de expansión de la marca en España y por ese motivo estamos buscando un/a Consultor/a con alto conocimiento PowerBI y otras herramientas relacionadas con el análisis de datos. El objetivo será generar, obtener y analizar la información de la empresa para el desarrollo de oportunidades de negocio.Qué HarásGeneración y extracción de datos del Negocio B2C y B2B a través de consultas ad-hoc y análisis.Definir y medir los KPI´s, desarrollando una capa de visualización para el negocioColaboración con el equipo de Base de Datos, Software e InnovaciónDocumentación, almacenamiento y control de versiones del trabajo realizadoQué RequerimosExperiencia: más de 2 años trabajando en el análisis de datos (extracción, limpieza, visualización de resultados)Formación: Grado en Estadística, Matemáticas, Física, Informática o Ingenierías similares / También aceptaremos candidatos/as sin grado en función de su experiencia profesionalPerfil analítico, comunicador y con altas dotes para el trabajo en equipo y autónomoCapacidad de gestión del tiempo y visión orientada a resultadosUso básico de SQL y alto conocimiento/experiencia con PowerBISe valorará formación en Agile, Marketing, Data Science o inglés avanzadoEl criterio principal para la selección será la experiencia con PowerBI, pero tendremos en cuenta otras cosas que controles y que puedan ser necesarias en el equipo.Qué OfrecemosLa compañía ofrece un atractivo salario retributivo y contratación directa, con lo que tendrás la posibilidad de vivir la experiencia de trabajar con una de los mayores grupos del sector y en un proyecto con proyección de expansión que te ayudará a desarrollar tus capacidades técnicas y funcionalesPower BI, agile,", Associate , Full-time , Information Technology , Information Technology and Services Computer Software Human Resources
1808232067,Data Scientist & Economist,Cbre Group,"San Sebastián de los Reyes, Community of Madrid, Spain",14.0,0,"Desde el Departamento de Data Science de CBRE estamos buscando economistas y data scientist para desarrollar soluciones predictivas innovadoras que aborden los nuevos desafíos comerciales de nuestros clientes.Funciones:- Recopilación y estructuración de la información relevante macroeconómica y del sector inmobiliario.- Participación en proyectos de análisis predictivos y consultoría de forecast a nivel nacional e internacional.- Elaboración de informes y presentaciones de las tendencias futuras del sector inmobiliario.- Capacidad de gestión, implementación y optimización de bases de datos.- Capacidad de definir e implementar modelos econométricos para la proyección futura del contexto macroeconómico y de las principales variables de los diferentes mercados del sector inmobiliario.Requisitos:- Grado en Economía, Estadística o similares.- Máster en Economía Cuantitativa & Data Science.- 1-2 años de experiencia en Análisis Predictivo con especial foco en el área de forecasting- Conocimiento demostrable de las técnicas estadísticas modernas que se utilizan en el ámbito académico para el tratamiento de datos temporales y realización de forecasting.- Experiencia en programación en software de inferencia estadística: Eviews, R, etc.- Capacidad de pensamiento creativo, analítico y cuantitativo.- Fuerte interés en encontrar soluciones prácticas a problemas de negocio complejos.- Alta capacidad demostrable para redactar y estructurar informes.- Buen nivel de inglés.Ofrecemos:- Proyecto innovador y diferencial.- Desarrollo de carrera profesional en la consultora Nº1 Líder en Real Estate.", Entry level , Full-time , Engineering Information Technology , Human Resources Financial Services Real Estate
1811493744,"Técnico soporte Big Data, Madrid",Ibermática,"Madrid, Community of Madrid, Spain",7.0,0,"Técnico soporte Big Data en MadridIbermática es TECNOLOGIA y CONOCIMIENTO. Apostamos por la satisfacción de nuestros clientes, crecemos con ellos y disfrutamos generando valor en los servicios TIC que ofrecemos. Creemos en las personas que hacen posible nuestro proyecto compartido, que aportan ilusión y quieren sumarse a él. Somos más de 3.000 personas comprometidas en la creación de soluciones tecnológicas en Finanzas, Administración Pública, Telco y Media, Industria y Servicios. Y tú? ¿Quieres formar parte de nuestro proyecto?Sigue leyendo si te apasionan los retos y te interesa desarrollarte día a día.Por favor, envíanos tu currículum si los desafíos te motivan y estás dispuesto a aprender y a compartir conocimiento.Si te identificas con los valores de Ibermática, quieres participar en los retos que nos plantean nuestros clientes y tu perfil es de Técnico de soporte de aplicaciones Big Data, te estamos esperando para colaborar en proyecto ubicado en Boadilla del Monte.Ibermática desarrolla proyectos para el área de Finanzas y Seguros desde el inicio. Actualmente, contamos con más de 700 técnicos en esta área desarrollando proyectos de Digital Banking & Insurance y Sistemas TI.Seleccionamos un/a Técnico de soporte que se encargue de la supervisión de procesos, resolución y análisis de incidencias, escalado de incidencias, mantenimiento de aplicativos así como el control, gestión y resolución de alertas provenientes de sistemas monitorización.Mantenimientos de interfaces entre los distintos aplicativos.HORARIO: turnos rotativos, mañana y tarde (7-15h y 15 - 23h).Requisitos Mínimos Nivel de Inglés C1.Que sean personas genuinas, con valoresProfesionales proactivos con capacidad para pensar de manera creativa e innovadoraCon interés por crecer profesional y personalmenteOfrecemosPlanes de entrenamiento en competencias (trabajo en equipo, gestión del tiempo, comunicación)Aprendizaje continuo: portal de aprendizaje, plan de formación, aulas virtuales certificaciones, etc.Itinerarios de formación en idiomasEvolución profesionalVisión global de la organizaciónBeneficios sociales: ayuda a la financiación de cursos, seguro médico, seguro de vida y accidentesimpala, hadoop, hive", Entry level , Full-time , Other , Information Technology and Services Telecommunications Human Resources
